Algorithm,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
bfs_multi,0.0008529902156716674,0.9958128441103331,9000,288032
bfs_multi,0.0007297692216559426,0.9956669480521085,9050,289632
bfs_multi,0.000784389706229831,0.9967150903156812,9100,291232
bfs_multi,0.0007326323172941329,0.9967385521419682,9150,292832
bfs_multi,0.0007724227153812535,0.9964933689549672,9200,294432
bfs_multi,0.0007961734987384262,0.9970818031149545,9250,296032
bfs_multi,0.0007618519362858933,0.9956835446620425,9300,297632
bfs_multi,0.0006948851493302755,0.9962239392093893,9350,299232
bfs_multi,0.0007890317353194476,0.9956013370616699,9400,300832
bfs_multi,0.000695690793970698,0.9957082961305939,9450,302432
bfs_multi,0.0008130567418629653,0.9953545419969425,9500,304032
bfs_multi,0.000686662580533266,0.9961648071673148,9550,305632
bfs_multi,0.0009439340121976159,0.9960161430730827,9600,307232
bfs_multi,0.0008808427051170752,0.9960768480137319,9650,308832
bfs_multi,0.0008279441117156239,0.9963166127965772,9700,310432
bfs_multi,0.0007200937310358313,0.9970723027821584,9750,312032
bfs_multi,0.0007296379243871342,0.9962966296013226,9800,313632
bfs_multi,0.0007548452786488724,0.9964710078763419,9850,315232
bfs_multi,0.0006767365160568772,0.9956399620287495,9900,316832
bfs_multi,0.0007300354613485638,0.995786579063783,9950,318432
