Algorithm,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
dfs_multi,0.02424539189785719,0.969046442142264,3150,100832
dfs_multi,0.025231418944895268,0.9686808156820923,3200,102432
dfs_multi,0.024363671019673346,0.9664758421923675,3250,104032
dfs_multi,0.022436717692762613,0.9700131965005829,3300,105632
dfs_multi,0.01980752808973193,0.9713772497284168,3350,107232
dfs_multi,0.018336994275450706,0.970710460786741,3400,108832
dfs_multi,0.01711686236783862,0.9734439194592933,3450,110432
dfs_multi,0.023844065852463247,0.9721297911934111,3500,112032
dfs_multi,0.018444751296192406,0.9709705083754684,3550,113632
dfs_multi,0.01948724776506424,0.9701293659338129,3600,115232
dfs_multi,0.01945909161120653,0.970401359621049,3650,116832
dfs_multi,0.01801536066457629,0.9693751779880093,3700,118432
dfs_multi,0.01845212956890464,0.969791079134446,3750,120032
dfs_multi,0.016761225797235966,0.9719817487151459,3800,121632
dfs_multi,0.018652360402047635,0.9704564525920427,3850,123232
dfs_multi,0.019095372427254915,0.9698071909624888,3900,124832
dfs_multi,0.0174370364099741,0.9711029990638312,3950,126432
dfs_multi,0.017634610012173653,0.9709532451133238,4000,128032
dfs_multi,0.016811158061027526,0.9734926165360651,4050,129632
dfs_multi,0.014967165766283869,0.9724603191324359,4100,131232
dfs_multi,0.016370139960199596,0.9708813886758745,4150,132832
dfs_multi,0.017662959713488816,0.970047461765548,4200,134432
dfs_multi,0.017864610906690358,0.9710238172206157,4250,136032
dfs_multi,0.01739208072423935,0.9715626288706473,4300,137632
dfs_multi,0.01651556333526969,0.9715099349015217,4350,139232
dfs_multi,0.014855852909386158,0.9722731450846589,4400,140832
dfs_multi,0.014786382913589477,0.97089406617204,4450,142432
dfs_multi,0.014843869749456643,0.9718309468887694,4500,144032
dfs_multi,0.014007413741201163,0.970935260443348,4550,145632
dfs_multi,0.014242905378341674,0.9731360460935203,4600,147232
dfs_multi,0.01519837111234665,0.971995209767729,4650,148832
dfs_multi,0.01347476853057742,0.9716020876188011,4700,150432
dfs_multi,0.015328913982957602,0.9727242657535928,4750,152032
dfs_multi,0.01374355174601078,0.9738306965206613,4800,153632
dfs_multi,0.013303704028949141,0.9729212049801321,4850,155232
dfs_multi,0.01387121556326747,0.9722900421554863,4900,156832
dfs_multi,0.017519647851586342,0.9722729027453361,4950,158432
dfs_multi,0.01677561815828085,0.9718223712075367,5000,160032
dfs_multi,0.01494625449180603,0.9724046499056138,5050,161632
dfs_multi,0.013316648779436946,0.971493046213838,5100,163232
dfs_multi,0.013270333241671324,0.9731872143482956,5150,164832
dfs_multi,0.013149625966325401,0.9711614544087275,5200,166432
dfs_multi,0.01242199981585145,0.973697530014214,5250,168032
dfs_multi,0.012586034443229437,0.9723421708120512,5300,169632
dfs_multi,0.014666319377720356,0.9713600864317947,5350,171232
dfs_multi,0.014415820501744748,0.9720371790620412,5400,172832
dfs_multi,0.013907612757757306,0.9746687650225001,5450,174432
dfs_multi,0.013108146730810405,0.9722250060404112,5500,176032
dfs_multi,0.013112885747104883,0.9713563640123721,5550,177632
dfs_multi,0.013927618251182139,0.9721148663951944,5600,179232
dfs_multi,0.01479087993502617,0.9724722004710573,5650,180832
dfs_multi,0.013622484859079123,0.9731894590683972,5700,182432
dfs_multi,0.014722908027470111,0.9708199783903605,5750,184032
dfs_multi,0.0134477443061769,0.9707066614545511,5800,185632
dfs_multi,0.015167429707944394,0.9734369047454668,5850,187232
dfs_multi,0.012941496968269349,0.9728069242008626,5900,188832
dfs_multi,0.01445725567638874,0.9716701384292034,5950,190432
dfs_multi,0.01375409699510783,0.9708505918177033,6000,192032
dfs_multi,0.013562378436326981,0.9732972106108622,6050,193632
dfs_multi,0.013538401750847697,0.9703861119084678,6100,195232
dfs_multi,0.019150837799534203,0.9725736581027744,6150,196832
dfs_multi,0.015762825710698963,0.9715705624814104,6200,198432
dfs_multi,0.013149792756885291,0.97160899858002,6250,200032
dfs_multi,0.01550588638521731,0.9723303000113384,6300,201632
dfs_multi,0.013361428454518319,0.9734217946580853,6350,203232
dfs_multi,0.012985431535635144,0.9735037106262816,6400,204832
dfs_multi,0.011989698018878699,0.9716096704376966,6450,206432
dfs_multi,0.012566645424813032,0.9747730860045052,6500,208032
dfs_multi,0.014776185965165495,0.972267701105474,6550,209632
dfs_multi,0.013005414670333266,0.974839264652144,6600,211232
dfs_multi,0.013384541049599647,0.9759354593312157,6650,212832
dfs_multi,0.012511754045262932,0.9730091480309511,6700,214432
dfs_multi,0.012605711980722845,0.9720643297068756,6750,216032
dfs_multi,0.013117105085402727,0.9740270906265369,6800,217632
dfs_multi,0.012193809859454632,0.973828336963483,6850,219232
dfs_multi,0.013326079184189439,0.971878288127761,6900,220832
dfs_multi,0.013994451547041535,0.9720116452961032,6950,222432
dfs_multi,0.015194406621158124,0.9722459833596541,7000,224032
dfs_multi,0.01805235683917999,0.9713018609819561,7050,225632
dfs_multi,0.013895442923530937,0.9719060894217272,7100,227232
dfs_multi,0.012775420937687158,0.9725101006580744,7150,228832
dfs_multi,0.012852108683437108,0.9719965390314769,7200,230432
dfs_multi,0.01239548140205443,0.9712485658117627,7250,232032
dfs_multi,0.012513245684094726,0.9718096788045878,7300,233632
dfs_multi,0.01180861895903945,0.9740893648949907,7350,235232
dfs_multi,0.012603026735596358,0.9724673061005005,7400,236832
dfs_multi,0.014443735163658857,0.9722882614683205,7450,238432
dfs_multi,0.014020288623869418,0.9706915905823469,7500,240032
dfs_multi,0.012920916806906461,0.9739174635407909,7550,241632
dfs_multi,0.012762015191838146,0.972343604991013,7600,243232
dfs_multi,0.013630181681364775,0.9711450107769085,7650,244832
dfs_multi,0.013041640035808086,0.9739982295818745,7700,246432
dfs_multi,0.013311402630060911,0.9725724537734002,7750,248032
dfs_multi,0.014316147593781352,0.9715621956759187,7800,249632
dfs_multi,0.01494814113713801,0.9699282188946994,7850,251232
dfs_multi,0.013297606483101845,0.9728827173921137,7900,252832
dfs_multi,0.014712472837418318,0.9734567618784287,7950,254432
dfs_multi,0.016259592361748218,0.9716336275488402,8000,256032
dfs_multi,0.013534137215465307,0.9719752944565971,8050,257632
dfs_multi,0.013590869628824293,0.9712842944683773,8100,259232
dfs_multi,0.015821202546358108,0.969820070558763,8150,260832
dfs_multi,0.017070860881358386,0.9692438514762419,8200,262432
dfs_multi,0.018103908486664294,0.968528740943311,8250,264032
dfs_multi,0.015116758989170193,0.9697533138947214,8300,265632
dfs_multi,0.01891370978206396,0.9679769561559561,8350,267232
dfs_multi,0.021466894913464783,0.9707707596293029,8400,268832
dfs_multi,0.017553340112790465,0.9711703814327678,8450,270432
dfs_multi,0.016941198939457537,0.9707995191038661,8500,272032
dfs_multi,0.018293621772900222,0.9694350053776003,8550,273632
dfs_multi,0.016756121199578047,0.9729688627235669,8600,275232
dfs_multi,0.015066636437550187,0.9722530557653372,8650,276832
dfs_multi,0.015962300635874272,0.9741283536306797,8700,278432
dfs_multi,0.015608676262199878,0.969494400449246,8750,280032
dfs_multi,0.018225737744942308,0.9715421081356526,8800,281632
dfs_multi,0.017258491069078445,0.9719424128674252,8850,283232
dfs_multi,0.015715970750898124,0.9708492210137336,8900,284832
dfs_multi,0.014478598972782492,0.9715439582858447,8950,286432
dfs_multi,0.01475871262140572,0.9712535244787333,9000,288032
dfs_multi,0.016765746138989925,0.9721924055158015,9050,289632
dfs_multi,0.015247019054368139,0.9730052848225884,9100,291232
dfs_multi,0.017371070627123116,0.9712735187247619,9150,292832
dfs_multi,0.016989154312759637,0.9707042961722693,9200,294432
dfs_multi,0.015272702891379594,0.9704656750940808,9250,296032
dfs_multi,0.014009118909016252,0.9713740953828616,9300,297632
dfs_multi,0.014814386982470751,0.9712905545761246,9350,299232
dfs_multi,0.015814724657684565,0.9729690877962044,9400,300832
dfs_multi,0.014929154617711902,0.971213554082233,9450,302432
dfs_multi,0.015087939705699683,0.9713669635388322,9500,304032
dfs_multi,0.014984109494835139,0.9724006944728623,9550,305632
dfs_multi,0.01492061523720622,0.9717065041528021,9600,307232
dfs_multi,0.01539381843060255,0.972056180001815,9650,308832
dfs_multi,0.016177751440554857,0.9718046815987991,9700,310432
dfs_multi,0.015046727871522307,0.9713465833738653,9750,312032
dfs_multi,0.015210612313821911,0.9724159315660992,9800,313632
dfs_multi,0.01381802891381085,0.9729799628927934,9850,315232
dfs_multi,0.012621319340541958,0.9740309920507654,9900,316832
dfs_multi,0.013193239220418035,0.9731415330388449,9950,318432
